FID,GPID,ADDRESS,Shape__Are,DAUID,DA_ID,pop_2016_2,pop_2011,pop_chng_p,pop_dens,land_area,dwell_dens,0_14_yrs,15_64_yrs,65_plus_yr,20_24_yrs,20_24_pct,0_14_pct,15_64_pct,65_pls_pct,pop_age_av,dwellings,s_d_h,s_d_h_pct,hs_size_av,dwl_chld,dwl_chld_p,ave_inc,median_val,ave_val,owner,owner_pct,rentr,rentr_pct,own_30pls,rnt_30pls,rent_av,highr_ed,bach,bach_pct,mast,mast_pct,doct,doct_pct,unemployme,commute,transit,transit_p,walk,walk_pct,bicyc,bicyc_pct,mvrs_1yr_p,mvrs_3yr_p,noise_km,bark_km,bylaw_km,other_km,total_km,SCHOOL,Ranking,Ave_Rating,trees_km,walkscore,bikescore,ws_ave,bs_ave,FID_2,GPID_2,ADDRESS_2,LIST_PRICE,SOLD_ON,SELL_PRICE,DOM,BDRMS,BDRMS+,SIZE_SQFT,AGE,STYLE,BSMT,ASS_YR,ASS_AMT,TAX_YR,TAX_AMT,LOT_DPTH,LOT_FRNT,PARCEL_NO,COMMUNITY,TYPE,LAT,LON
"31486","2000019609",11 MCCURDY ROAD,28316.550781250000000,"35230277",35230277.000000000000000,406.000000000000000,451.000000000000000,-10.000000000000000,2902.099999999999909,0.100000000000000,1478.599999999999909,65.000000000000000,325.000000000000000,20.000000000000000,70.000000000000000,17.100000000000001,15.900000000000000,79.299999999999997,4.900000000000000,33.899999999999999,150.000000000000000,105.000000000000000,70.000000000000000,2.600000000000000,70.000000000000000,46.700000000000003,63038.000000000000000,399700.999999999941792,390118.000000000000000,100.000000000000000,66.700000000000003,50.000000000000000,33.299999999999997,26.300000000000001,54.500000000000000,1598.000000000000000,360.000000000000000,110.000000000000000,30.600000000000001,15.000000000000000,4.200000000000000,25.000000000000000,6.900000000000000,4.800000000000000,275.000000000000000,35.000000000000000,12.699999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,34.500000000000000,51.700000000000003,75.975,3.34546304,5.10805511,406.43566895,490.86401367,Rickson Ridge,7.00000000000,7.65000000000,0.00000000000,"17","66",15.106,42.400,"31486","2000019609",11 MCCURDY ROAD,824900.000000000000000,"October 25, 2021",905000.000000000000000,5.000000000000000,3.000000000000000,,1500.000000000000000,15.000000000000000,2-Storey,Finished,,,2021.000000000000000,4479.029999999999745,131.000000000000000,31.000000000000000,"-",Kortright Hills,ResidentialProperty,43.512498500000000,-80.211691999999999
"29763","2000020195",66 REVELL DRIVE,9037.378906250000000,"35230500",35230500.000000000000000,1232.000000000000000,1180.000000000000000,4.400000000000001,1132.500000000000000,1.100000000000000,418.300000000000011,260.000000000000000,850.000000000000000,125.000000000000000,120.000000000000000,9.699999999999999,21.100000000000001,68.799999999999997,10.100000000000000,35.100000000000001,385.000000000000000,255.000000000000000,66.200000000000003,3.200000000000000,195.000000000000000,50.700000000000003,78605.000000000000000,598175.000000000000000,580889.000000000000000,285.000000000000000,80.299999999999997,70.000000000000000,19.699999999999999,17.500000000000000,64.299999999999997,1426.000000000000000,870.000000000000000,320.000000000000000,36.799999999999997,75.000000000000000,8.600000000000000,45.000000000000000,5.200000000000000,6.800000000000000,530.000000000000000,45.000000000000000,8.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12.699999999999999,38.000000000000000,64.503,2.97659135,3.49976635,574.53002930,645.50653076,Sir Isaac Brock,8.00000000000,8.00000000000,0.00000000000,"22","61",18.041,37.204,"29763","2000020195",66 REVELL DRIVE,849000.000000000000000,"April 28, 2021",900000.000000000000000,6.000000000000000,4.000000000000000,,1500.000000000000000,15.000000000000000,2 1/2 Storey,Full,,,2020.000000000000000,5209.989999999999782,133.000000000000000,26.809999999999999,"714921286",Guelph South,ResidentialProperty,43.509759039999999,-80.197457760000006
"26139","2000033965",70 KENSINGTON STREET,31009.218750000000000,"35230062",35230062.000000000000000,542.000000000000000,526.000000000000000,3.000000000000000,2523.300000000000182,0.200000000000000,1133.299999999999955,80.000000000000000,375.000000000000000,85.000000000000000,30.000000000000000,5.600000000000000,14.800000000000001,69.400000000000006,15.699999999999999,42.600000000000001,230.000000000000000,180.000000000000000,78.299999999999997,2.400000000000000,95.000000000000000,41.299999999999997,57235.000000000000000,390416.999999999941792,372720.000000000000000,190.000000000000000,88.400000000000006,25.000000000000000,11.600000000000000,13.199999999999999,0.000000000000000,1111.000000000000000,420.000000000000000,95.000000000000000,22.600000000000001,15.000000000000000,3.600000000000000,15.000000000000000,3.600000000000000,3.500000000000000,260.000000000000000,15.000000000000000,5.800000000000000,0.000000000000000,0.000000000000000,10.000000000000000,3.800000000000000,7.100000000000000,34.299999999999997,7.901,2.90755153,0.70401114,218.13076782,229.64151001,Waverly Dr,6.00000000000,6.05000000000,83.18610287320,"19","13",59.475,31.625,"26139","2000033965",70 KENSINGTON STREET,774900.000000000000000,"December 01, 2021",1000000.000000000000000,7.000000000000000,3.000000000000000,1.000000000000000,1100.000000000000000,99.000000000000000,Bungalow,Full,,,2021.000000000000000,4147.670000000000073,110.000000000000000,70.000000000000000,"713070018",Waverley,ResidentialProperty,43.569043129999997,-80.262766130000003
"44399","2000042213",231 GOODWIN DRIVE,14125.687500000000000,"35230393",35230393.000000000000000,4493.000000000000000,3214.000000000000000,39.799999999999997,3611.699999999999818,1.200000000000000,1299.200000000000045,1055.000000000000000,3105.000000000000000,335.000000000000000,340.000000000000000,7.600000000000000,23.500000000000000,69.200000000000003,7.500000000000000,33.700000000000003,1495.000000000000000,790.000000000000000,52.799999999999997,3.000000000000000,830.000000000000000,55.500000000000000,80801.000000000000000,501027.000000000058208,526109.000000000000000,1235.000000000000000,82.900000000000006,255.000000000000000,17.100000000000001,19.800000000000001,37.299999999999997,1538.000000000000000,3450.000000000000000,1315.000000000000000,38.100000000000001,245.000000000000000,7.100000000000000,95.000000000000000,2.800000000000000,6.600000000000000,2195.000000000000000,75.000000000000000,3.400000000000000,20.000000000000000,0.900000000000000,10.000000000000000,0.500000000000000,13.600000000000000,46.100000000000001,22.373,2.86419487,3.46651483,288.01589966,316.71798706,Westminster Woods,7.60000000000,7.68000000000,0.00000000000,"7","48",25.860,25.560,"44399","2000042213",231 GOODWIN DRIVE,929900.000000000000000,"June 11, 2021",1010000.000000000000000,1.000000000000000,4.000000000000000,,1500.000000000000000,,2-Storey,Finished,2016.000000000000000,465000.000000000000000,2021.000000000000000,5256.000000000000000,105.730000000000004,33.939999999999998,"-",Pine Ridge,ResidentialProperty,43.512749999999997,-80.175556999999998
"6702","2000017537",34 BAILEY AVENUE,26626.742187500000000,"35230077",35230077.000000000000000,710.000000000000000,726.000000000000000,-2.200000000000000,1109.200000000000045,0.600000000000000,535.899999999999977,80.000000000000000,445.000000000000000,180.000000000000000,45.000000000000000,6.300000000000000,11.300000000000001,62.700000000000003,25.399999999999999,46.100000000000001,335.000000000000000,115.000000000000000,34.299999999999997,2.100000000000000,95.000000000000000,28.399999999999999,56928.000000000000000,399638.000000000000000,381714.000000000000000,110.000000000000000,33.299999999999997,225.000000000000000,68.200000000000003,0.000000000000000,43.200000000000003,1040.000000000000000,620.000000000000000,70.000000000000000,11.300000000000001,30.000000000000000,4.800000000000000,0.000000000000000,0.000000000000000,7.100000000000000,320.000000000000000,25.000000000000000,7.800000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.199999999999999,32.600000000000001,15.773,2.00491786,2.78549790,578.09765625,598.65789795,June Ave,5.10000000000,4.80000000000,0.00000000000,"35","62",54.434,20.170,"6702","2000017537",34 BAILEY AVENUE,750000.000000000000000,"June 12, 2021",745000.000000000000000,4.000000000000000,3.000000000000000,,,,2-Storey,Finished,,,2020.000000000000000,3900.000000000000000,104.500000000000000,30.050000000000001,"-",June Avenue,ResidentialProperty,43.558813309999998,-80.274066719999993
"13618","2000022744",52 WATT STREET,3807.218750000000000,"35230436",35230436.000000000000000,469.000000000000000,462.000000000000000,1.500000000000000,5877.199999999999818,0.100000000000000,2087.500000000000000,125.000000000000000,325.000000000000000,25.000000000000000,35.000000000000000,7.400000000000000,26.600000000000001,69.099999999999994,5.300000000000000,32.600000000000001,165.000000000000000,120.000000000000000,72.700000000000003,2.800000000000000,105.000000000000000,63.600000000000001,53408.000000000000000,324322.000000000000000,349735.000000000058208,130.000000000000000,78.799999999999997,40.000000000000000,24.199999999999999,15.400000000000000,0.000000000000000,429.000000000000000,365.000000000000000,30.000000000000000,8.199999999999999,10.000000000000000,2.700000000000000,0.000000000000000,0.000000000000000,3.500000000000000,275.000000000000000,10.000000000000000,3.600000000000000,10.000000000000000,3.600000000000000,0.000000000000000,0.000000000000000,6.000000000000000,26.000000000000000,31.561,8.11742401,3.03211355,410.59506226,453.30441284,Ottawa Cres,4.40000000000,4.20000000000,3.13980229836,"23","37",31.371,20.402,"13618","2000022744",52 WATT STREET,499900.000000000000000,"September 22, 2021",678910.000000000116415,7.000000000000000,3.000000000000000,,1100.000000000000000,30.000000000000000,2-Storey,Finished,,,2020.000000000000000,3197.000000000000000,,60.000000000000000,"-",Grange Hill East,ResidentialProperty,43.566412649999997,-80.234385660000001
"12157","2000018849",16 SOUTHCREEK TRAIL,28115.191406250000000,"35230498",35230498.000000000000000,430.000000000000000,453.000000000000000,-5.100000000000000,1074.700000000000045,0.400000000000000,555.000000000000000,65.000000000000000,335.000000000000000,25.000000000000000,75.000000000000000,17.399999999999999,15.100000000000000,77.900000000000006,5.800000000000000,34.100000000000001,160.000000000000000,105.000000000000000,65.599999999999994,2.700000000000000,70.000000000000000,43.799999999999997,56804.000000000000000,349646.000000000000000,371428.000000000000000,125.000000000000000,73.500000000000000,45.000000000000000,26.500000000000000,16.000000000000000,62.500000000000000,1883.000000000000000,365.000000000000000,130.000000000000000,35.600000000000001,30.000000000000000,8.199999999999999,20.000000000000000,5.500000000000000,3.200000000000000,280.000000000000000,15.000000000000000,5.400000000000000,10.000000000000000,3.600000000000000,0.000000000000000,0.000000000000000,21.600000000000001,39.799999999999997,89.719,4.55240011,4.78474522,414.71795654,513.77722168,Rickson Ridge,7.00000000000,7.65000000000,0.00000000000,,,10.832,14.416,"12157","2000018849",16 SOUTHCREEK TRAIL,649900.000000000000000,"August 24, 2021",850000.000000000000000,4.000000000000000,3.000000000000000,,,30.000000000000000,2-Storey,Unfinished,,,2021.000000000000000,4044.840000000000146,113.900000000000006,33.960000000000001,"714900462",Kortright Hills,ResidentialProperty,43.510766510000003,-80.216576320000001
"7790","2000023282",516 PAISLEY ROAD,47514.175781250000000,"35230269",35230269.000000000000000,901.000000000000000,890.000000000000000,1.200000000000000,1121.099999999999909,0.800000000000000,596.299999999999955,125.000000000000000,625.000000000000000,150.000000000000000,50.000000000000000,5.600000000000000,13.900000000000000,69.400000000000006,16.699999999999999,43.500000000000000,465.000000000000000,215.000000000000000,46.200000000000003,1.900000000000000,135.000000000000000,29.000000000000000,51668.000000000000000,324210.000000000000000,337750.000000000000000,205.000000000000000,42.700000000000003,280.000000000000000,58.299999999999997,0.000000000000000,50.000000000000000,787.000000000000000,820.000000000000000,180.000000000000000,22.000000000000000,50.000000000000000,6.100000000000000,10.000000000000000,1.200000000000000,7.200000000000000,410.000000000000000,30.000000000000000,7.300000000000000,55.000000000000000,13.400000000000000,15.000000000000000,3.700000000000000,15.300000000000001,34.700000000000003,14.616,3.74460006,3.60087824,515.47900391,537.44165039,Paisley Rd,5.20000000000,5.23000000000,38.45415678650,"30","49",32.444,37.683,"7790","2000023282",516 PAISLEY ROAD,574900.000000000000000,"July 13, 2021",575000.000000000000000,14.000000000000000,4.000000000000000,,1100.000000000000000,99.000000000000000,1 1/2 Storey,Crawl Space,,,2020.000000000000000,2504.000000000000000,100.000000000000000,49.000000000000000,"-",Onward Willow,ResidentialProperty,43.535337400000003,-80.270199399999996
"1778","2000042223",33 SAMUEL DRIVE,14125.687500000000000,"35230393",35230393.000000000000000,4493.000000000000000,3214.000000000000000,39.799999999999997,3611.699999999999818,1.200000000000000,1299.200000000000045,1055.000000000000000,3105.000000000000000,335.000000000000000,340.000000000000000,7.600000000000000,23.500000000000000,69.200000000000003,7.500000000000000,33.700000000000003,1495.000000000000000,790.000000000000000,52.799999999999997,3.000000000000000,830.000000000000000,55.500000000000000,80801.000000000000000,501027.000000000058208,526109.000000000000000,1235.000000000000000,82.900000000000006,255.000000000000000,17.100000000000001,19.800000000000001,37.299999999999997,1538.000000000000000,3450.000000000000000,1315.000000000000000,38.100000000000001,245.000000000000000,7.100000000000000,95.000000000000000,2.800000000000000,6.600000000000000,2195.000000000000000,75.000000000000000,3.400000000000000,20.000000000000000,0.900000000000000,10.000000000000000,0.500000000000000,13.600000000000000,46.100000000000001,22.393,2.15256190,3.49481320,300.77032471,328.80957031,Westminster Woods,7.60000000000,7.68000000000,0.00000000000,"3","11",23.365,28.661,"1778","2000042223",33 SAMUEL DRIVE,1099900.000000000000000,"September 11, 2021",1095000.000000000000000,32.000000000000000,3.000000000000000,2.000000000000000,2000.000000000000000,15.000000000000000,2-Storey,Apartment,,,2021.000000000000000,5713.000000000000000,112.000000000000000,54.000000000000000,"-",Pine Ridge,ResidentialProperty,43.513424520000001,-80.174421109999997
"6232","2000018291",373 SPEEDVALE AVENUE EAST,23914.937500000003638,"35230058",35230058.000000000000000,468.000000000000000,496.000000000000000,-5.600000000000000,2307.699999999999818,0.200000000000000,1095.000000000000000,70.000000000000000,300.000000000000000,95.000000000000000,30.000000000000000,6.400000000000000,14.900000000000000,63.799999999999997,20.199999999999999,44.700000000000003,215.000000000000000,140.000000000000000,65.099999999999994,2.200000000000000,70.000000000000000,32.600000000000001,64689.000000000000000,399900.000000000000000,414323.000000000058208,125.000000000000000,62.500000000000000,75.000000000000000,37.500000000000000,0.000000000000000,40.000000000000000,1058.000000000000000,345.000000000000000,100.000000000000000,29.000000000000000,30.000000000000000,8.699999999999999,0.000000000000000,0.000000000000000,0.000000000000000,225.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,8.900000000000000,0.000000000000000,0.000000000000000,15.500000000000000,35.700000000000003,8.559,1.41491890,1.13193047,350.50549316,361.61407471,Waverly Dr,6.00000000000,6.05000000000,0.00000000000,"60","66",47.318,48.409,"6232","2000018291",373 SPEEDVALE AVENUE EAST,869900.000000000000000,"December 08, 2021",975000.000000000000000,6.000000000000000,3.000000000000000,2.000000000000000,,,Bungalow,Finished,,,2021.000000000000000,3952.400000000000091,120.000000000000000,52.000000000000000,"-",Two Rivers,ResidentialProperty,43.568523900000002,-80.254052200000004
"15758","2000001847",62 CAMBRIDGE STREET,20352.855468750000000,"35230092",35230092.000000000000000,525.000000000000000,508.000000000000000,3.300000000000000,3849.000000000000000,0.100000000000000,1692.900000000000091,80.000000000000000,385.000000000000000,60.000000000000000,40.000000000000000,7.600000000000000,15.199999999999999,73.299999999999997,11.400000000000000,39.700000000000003,220.000000000000000,110.000000000000000,50.000000000000000,2.400000000000000,90.000000000000000,40.899999999999999,83844.000000000000000,450170.000000000000000,490752.999999999941792,180.000000000000000,78.299999999999997,50.000000000000000,21.699999999999999,22.199999999999999,54.500000000000000,900.000000000000000,445.000000000000000,230.000000000000000,51.700000000000003,65.000000000000000,14.600000000000000,15.000000000000000,3.400000000000000,9.500000000000000,240.000000000000000,15.000000000000000,6.300000000000000,50.000000000000000,20.800000000000001,20.000000000000000,8.300000000000002,11.900000000000000,22.000000000000000,24.110,3.94400144,2.89423466,362.77694702,393.72781372,Central,6.00000000000,6.48000000000,58.99032469420,"90","98",74.613,80.150,"15758","2000001847",62 CAMBRIDGE STREET,899900.000000000000000,"September 20, 2021",951000.000000000000000,10.000000000000000,4.000000000000000,,2000.000000000000000,100.000000000000000,2-Storey,Part Bsmt,,,2021.000000000000000,5165.000000000000000,106.079999999999998,50.000000000000000,"712880028",Central West,ResidentialProperty,43.542200989999998,-80.257006899999993
